id,issn,citescore,rank5,rank10
55a5f61f65cead59c831685d,10970258,1.99,0,1
55a5f61f65cead59c831688e,10970258,1.99,0,1
55a5f61f65cead59c83168a6,10970258,1.99,0,1
55a5f62065cead59c8316a32,08834237,1.77,0,1
55a5f62165cead59c8316e11,15410420,1.5,1,2
55a5f66065cead59c83176cc,10970258,1.99,0,1
55a5f76365cead59c831905a,10970258,1.99,0,1
55a5f76465cead59c83195a8,00063444,1.82,0,1
55a5f76465cead59c83195b2,01621459,2.16,0,0
55a5f76465cead59c83195be,03784371,2.28,0,0
55a5f76465cead59c83195c9,10857117,1.06,1,3
55a5f79965cead59c8319bba,15410420,1.5,1,2
55a5f79b65cead59c831a58e,10970258,1.99,0,1
55a5f79c65cead59c831a5de,10970258,1.99,0,1
55a5f79c65cead59c831a600,10970258,1.99,0,1
55a5f79c65cead59c831a81a,00063444,1.82,0,1
55a5f89565cead59c831b81c,15410420,1.5,1,2
55a5faed65cead59c831de4e,10970258,1.99,0,1
55a5faed65cead59c831de8b,10970258,1.99,0,1
55a5faed65cead59c831dea0,15391612,1.11,1,3
55a5faed65cead59c831deb1,10970258,1.99,0,1
55a5faed65cead59c831dec4,10970258,1.99,0,1
55a5fb2465cead59c831f119,10970258,1.99,0,1
55a5fb2465cead59c831f11b,15391612,1.11,1,3
55a5fb5d65cead59c831fd3d,10970258,1.99,0,1
55a5fb5d65cead59c831fd66,10970258,1.99,0,1
55a5fb5e65cead59c831feec,00031305,2.58,0,0
55a5fb5e65cead59c831ff36,01621459,2.16,0,0
55a5fb5e65cead59c831ff6c,03610926,0.47,3,7
55a5fb5e65cead59c8320084,13697412,4.35,0,0
55a5fb5f65cead59c8320398,18671764,0.87,2,5
55a5fc8665cead59c8320a1f,15410420,1.5,1,2
55a5fc8665cead59c8320a3a,15410420,1.5,1,2
55a5fc8665cead59c8320a90,15410420,1.5,1,2
55a5fc8965cead59c8321328,10970258,1.99,0,1
55a5fc8965cead59c8321337,10970258,1.99,0,1
55a5fc8965cead59c8321465,11804009,1.36,1,3
55a5fcc365cead59c83224dc,00359254,1.86,0,1
55a5fe0865cead59c8323938,00401706,1.82,0,1
55a5fe0865cead59c8323941,01621459,2.16,0,0
55a5fe0865cead59c8323982,10618600,1.96,0,1
55a5fe0865cead59c8323983,10618600,1.96,0,1
55a5fe0965cead59c8323a6f,18671764,0.87,2,5
55a5fe0965cead59c8323a92,19466315,0.75,2,5
55a5ff4165cead59c8324d62,10170405,1.11,1,3
55a5ff4165cead59c8324d9a,19316690,1.39,1,2
55a601cd65cead59c8326950,01621459,2.16,0,0
55a601d165cead59c8327445,14684357,1.69,0,1
55a601d165cead59c8327446,14684357,1.69,0,1
55a602dd65cead59c8327a57,10958541,1.93,0,1
55a6035365cead59c832a1d9,00063444,1.82,0,1
55a6035565cead59c832a869,15205711,0.77,2,5
55a6035565cead59c832a86a,15205711,0.77,2,5
55a6035565cead59c832a86b,15205711,0.77,2,5
55a6035565cead59c832a86e,15205711,0.77,2,5
55a6035565cead59c832a86f,15205711,0.77,2,5
55a6035565cead59c832a870,15205711,0.77,2,5
55a6035565cead59c832a871,15205711,0.77,2,5
55a6035565cead59c832a872,15205711,0.77,2,5
55a6035565cead59c832a873,15205711,0.77,2,5
55a6047f65cead59c832b08f,10970258,1.99,0,1
55a6048265cead59c832ba87,15410420,1.5,1,2
55a6048265cead59c832bb64,14684357,1.69,0,1
55a6048465cead59c832c16f,10970258,1.99,0,1
55a6048465cead59c832c180,10970258,1.99,0,1
55a6048465cead59c832c18c,10970258,1.99,0,1
55a605ad65cead59c832c616,15410420,1.5,1,2
55a605b065cead59c832ce7e,10970258,1.99,0,1
55a605b065cead59c832ce97,10970258,1.99,0,1
55a605b165cead59c832d108,15598608,0.39,4,8
55a606bf65cead59c832dfc0,10970258,1.99,0,1
55a606c065cead59c832e361,01621459,2.16,0,0
55a606c065cead59c832e3cc,15723127,0.59,3,7
55a607e665cead59c832fc01,00063444,1.82,0,1
55a607e665cead59c832fc16,01621459,2.16,0,0
55a608f565cead59c8330f42,10970258,1.99,0,1
55a608f665cead59c83310e7,00063444,1.82,0,1
55a60bad65cead59c8334804,00905364,2.97,0,0
55a60bad65cead59c8334807,01621459,2.16,0,0
55a60bea65cead59c833600d,15391612,1.11,1,3
55a60bea65cead59c833605e,10970258,1.99,0,1
55a60beb65cead59c8336173,00063444,1.82,0,1
55a60beb65cead59c8336187,00949655,0.98,2,4
55a60c3565cead59c8337716,10970258,1.99,0,1
55a60d5b65cead59c8338516,00063444,1.82,0,1
55a60e4b65cead59c8339ace,02664763,0.69,3,6
55a60e9365cead59c833af7e,10970258,1.99,0,1
55a60fcd65cead59c833b047,00063444,1.82,0,1
55a60fcd65cead59c833b05c,00203157,0.96,2,4
55a60fcd65cead59c833b05d,00203157,0.96,2,4
55a60fcd65cead59c833b078,03610926,0.47,3,7
55a6113a65cead59c833c2c0,10970258,1.99,0,1
55a6113a65cead59c833c470,13528505,0.77,2,5
55a6113e65cead59c833cf71,10970258,1.99,0,1
55a613ab65cead59c833e04b,14684357,1.69,0,1
55a613ab65cead59c833e0ef,10170405,1.11,1,3
55a613ab65cead59c833e0f0,10170405,1.11,1,3
55a613ab65cead59c833e0f1,10170405,1.11,1,3
55a613ab65cead59c833e0f3,10170405,1.11,1,3
55a613ab65cead59c833e0f4,10170405,1.11,1,3
55a613ab65cead59c833e0f5,10170405,1.11,1,3
55a61ac365cead59c833e914,10958541,1.93,0,1
55a61ac565cead59c833efdd,01621459,2.16,0,0
55a61ac565cead59c833efde,01621459,2.16,0,0
55a6214a65cead59c8340833,10970258,1.99,0,1
55a6214b65cead59c834093a,10170405,1.11,1,3
55a6214b65cead59c834093b,10170405,1.11,1,3
55a6214b65cead59c83409db,18671764,0.87,2,5
55a621ad65cead59c83416ea,14684357,1.69,0,1
55a63fb965ce054aad618f55,10970258,1.99,0,1
55a63fb965ce054aad618f6c,10970258,1.99,0,1
55a63fb965ce054aad618f7a,10970258,1.99,0,1
55a63fb965ce054aad618f9b,15391612,1.11,1,3
55a63fb965ce054aad619061,01621459,2.16,0,0
55a63fbc65ce054aad6195fd,15410420,1.5,1,2
55a63ff365ce054aad619c13,10970258,1.99,0,1
55a63ff365ce054aad619c31,10970258,1.99,0,1
55a63ff365ce054aad619ecf,10170405,1.11,1,3
55a63ff765ce054aad61a968,01621459,2.16,0,0
55a63ff765ce054aad61a99a,01621459,2.16,0,0
55a63ff765ce054aad61ab3a,10970258,1.99,0,1
55a6411865ce054aad61c076,10970258,1.99,0,1
55a6411965ce054aad61c2ae,00031305,2.58,0,0
55a6411965ce054aad61c2ba,00359254,1.86,0,1
55a6411965ce054aad61c2c7,01677152,0.64,3,6
55a6415965ce054aad61e174,10970258,1.99,0,1
55a6415965ce054aad61e191,14684357,1.69,0,1
55a6415965ce054aad61e35d,15391612,1.11,1,3
55a6426f65ce054aad61ef31,15391612,1.11,1,3
55a643a465ce054aad620c50,10958541,1.93,0,1
55a643a565ce054aad62116d,10970258,1.99,0,1
55a643a565ce054aad62118c,10970258,1.99,0,1
55a643a665ce054aad6213d1,00389986,0.64,3,6
55a643a665ce054aad6213d3,00949655,0.98,2,4
55a643a665ce054aad62150a,19387989,0.35,4,8
55a6443a65ce054aad621f45,10970258,1.99,0,1
55a6451c65ce054aad62545d,10970258,1.99,0,1
55a6455765ce054aad625622,14684357,1.69,0,1
55a6455865ce054aad625788,00063444,1.82,0,1
55a645e065ce054aad6286fe,02664763,0.69,3,6
55a6471365ce054aad62a05d,15446115,0.86,2,5
55a6471365ce054aad62a103,07350015,1.61,1,2
55a6471465ce054aad62a2f4,15410420,1.5,1,2
55a6471465ce054aad62a349,15410420,1.5,1,2
55a6471465ce054aad62a36c,15410420,1.5,1,2
55a6471465ce054aad62a407,15410420,1.5,1,2
55a6471465ce054aad62a4bb,15410420,1.5,1,2
55a6471465ce054aad62a500,15410420,1.5,1,2
55a6471465ce054aad62a515,15410420,1.5,1,2
55a6471765ce054aad62acf1,10970258,1.99,0,1
55a6471765ce054aad62ad01,10970258,1.99,0,1
55a6471765ce054aad62af5d,01621459,2.16,0,0
55a6480565ce054aad62bb11,10970258,1.99,0,1
55a6480565ce054aad62bb33,10970258,1.99,0,1
55a6488765ce054aad62e2ce,15410420,1.5,1,2
55a6490b65ce054aad630aa8,10970258,1.99,0,1
55a6490c65ce054aad630bf5,10970258,1.99,0,1
55a64a2d65ce054aad632121,15205711,0.77,2,5
55a64a2d65ce054aad632122,15205711,0.77,2,5
55a64a2d65ce054aad632124,15205711,0.77,2,5
55a64a2d65ce054aad632125,15205711,0.77,2,5
55a64a2d65ce054aad632126,15205711,0.77,2,5
55a64a2d65ce054aad632127,15205711,0.77,2,5
55a64a2d65ce054aad632128,15205711,0.77,2,5
55a64a2d65ce054aad63212a,15205711,0.77,2,5
55a64a2d65ce054aad63212d,15205711,0.77,2,5
55a64a2d65ce054aad63212e,15205711,0.77,2,5
55a64a6c65ce054aad6339d8,10958541,1.93,0,1
55a64a9c612ca6eebaabf2bf,0006341X,1.5,1,2
55a64b9865ce054aad635554,15410420,1.5,1,2
55a64b9965ce054aad6357b3,14684357,1.69,0,1
55a64b9965ce054aad6357b4,14684357,1.69,0,1
55a64b9965ce054aad6357b5,14684357,1.69,0,1
55a64b9a65ce054aad635b60,10970258,1.99,0,1
55a64b9a65ce054aad635cd5,10970258,1.99,0,1
55a64b9a65ce054aad635cf3,10970258,1.99,0,1
55a64b9a65ce054aad635d15,10970258,1.99,0,1
55a64b9a65ce054aad635d41,10970258,1.99,0,1
55a64c2565ce054aad63836e,10970258,1.99,0,1
55a64c2565ce054aad638586,10970258,1.99,0,1
55a64c2665ce054aad6385d9,10970258,1.99,0,1
55a64c2665ce054aad6385e8,10970258,1.99,0,1
55a64c2665ce054aad63868a,00018678,0.87,2,4
55a64c2665ce054aad63868d,00063444,1.82,0,1
55a64d2365ce054aad63951f,10970258,1.99,0,1
55a64d2365ce054aad639544,10970258,1.99,0,1
55a64d5965ce054aad63a83c,10970258,1.99,0,1
55a64d9065ce054aad63b605,10970258,1.99,0,1
55a64d9065ce054aad63b621,14684357,1.69,0,1
55a64e1965ce054aad63d74c,10958541,1.93,0,1
55a64e1c65ce054aad63df05,00905364,2.97,0,0
55a64e1c65ce054aad63df06,00949655,0.98,2,4
55a64e1c65ce054aad63df0c,01621459,2.16,0,0
55a64e1c65ce054aad63df0d,01621459,2.16,0,0
55a64e1c65ce054aad63df0e,01621459,2.16,0,0
55a64e4f65ce054aad63dfc3,17425468,1.65,1,2
55a64e4f65ce054aad63dfe1,19466315,0.75,2,5
55a64f3f65ce054aad640045,10970258,1.99,0,1
55a64f3f65ce054aad640175,15391612,1.11,1,3
55a64f8165ce054aad640d87,01621459,2.16,0,0
55a64fbc65ce054aad641e26,10970258,1.99,0,1
55a64fbc65ce054aad641e5b,10970258,1.99,0,1
55a64fbc65ce054aad641e88,10970258,1.99,0,1
55a64fbc65ce054aad641eb2,10970258,1.99,0,1
55a64fbd65ce054aad6422e9,01621459,2.16,0,0
55a64fbd65ce054aad6422ea,01621459,2.16,0,0
55a64fbd65ce054aad6422eb,01621459,2.16,0,0
55a650ac65ce054aad643649,00335177,1.07,1,3
55a650ac65ce054aad64364e,01621459,2.16,0,0
55a650ac65ce054aad643650,01677152,0.64,3,6
55a650ac65ce054aad643656,03783758,0.91,2,4
55a650ac65ce054aad643664,10618600,1.96,0,1
55a650ac65ce054aad6436e4,19316690,1.39,1,2
55a6519665ce054aad6446cc,10970258,1.99,0,1
55a651d465ce054aad64585a,15391612,1.11,1,3
55a65226612ca6eebaacf015,10543406,0.77,2,5
55a652b865ce054aad6467dd,01621459,2.16,0,0
55a652b965ce054aad646a6e,15205711,0.77,2,5
55a652b965ce054aad646aaa,15205711,0.77,2,5
55a652b965ce054aad646ad3,15205711,0.77,2,5
55a652b965ce054aad646aed,15205711,0.77,2,5
55a652b965ce054aad646af9,15205711,0.77,2,5
55a652b965ce054aad646b01,15205711,0.77,2,5
55a652b965ce054aad646b11,15205711,0.77,2,5
55a652b965ce054aad646b98,15205711,0.77,2,5
55a652b965ce054aad646bb3,15205711,0.77,2,5
55a652b965ce054aad646bb6,15205711,0.77,2,5
55a652b965ce054aad646bcd,15205711,0.77,2,5
55a652b965ce054aad646bd3,15205711,0.77,2,5
55a652b965ce054aad646bef,15205711,0.77,2,5
55a652b965ce054aad646bf2,15205711,0.77,2,5
55a652b965ce054aad646c05,15205711,0.77,2,5
55a652b965ce054aad646c0c,15205711,0.77,2,5
55a652b965ce054aad646c18,15205711,0.77,2,5
55a652b965ce054aad646c2f,15205711,0.77,2,5
55a652b965ce054aad646c38,15205711,0.77,2,5
55a652b965ce054aad646c43,15205711,0.77,2,5
55a652b965ce054aad646c6a,15205711,0.77,2,5
55a652b965ce054aad646c7a,15205711,0.77,2,5
55a652b965ce054aad646c80,15205711,0.77,2,5
55a652b965ce054aad646ca4,15205711,0.77,2,5
55a652b965ce054aad646cb1,15205711,0.77,2,5
55a652b965ce054aad646cc9,15205711,0.77,2,5
55a653bb65ce054aad647759,10970258,1.99,0,1
55a653bb65ce054aad647767,10970258,1.99,0,1
55a654c365ce054aad64888f,14684357,1.69,0,1
55a654c365ce054aad648890,14684357,1.69,0,1
55a654c365ce054aad648891,14684357,1.69,0,1
55a654c465ce054aad648dcd,10970258,1.99,0,1
55a654c665ce054aad6492fa,15205711,0.77,2,5
55a654fd65ce054aad649e31,10970258,1.99,0,1
55a655e465ce054aad64bce4,14684357,1.69,0,1
55a655e465ce054aad64bce5,14684357,1.69,0,1
55a655e465ce054aad64bce7,10970258,1.99,0,1
55a6571b65ce054aad64e2d9,00359254,1.86,0,1
55a6571b65ce054aad64e2e1,01621459,2.16,0,0
55a6571b65ce054aad64e2e2,01621459,2.16,0,0
55a6571b65ce054aad64e2fa,10618600,1.96,0,1
55a6571b65ce054aad64e2fb,10618600,1.96,0,1
55a6580a65ce054aad64f175,10970258,1.99,0,1
55a6580b65ce054aad64f315,00063444,1.82,0,1
55a6590565ce054aad6500b7,10970258,1.99,0,1
55a6590565ce054aad65028e,10970258,1.99,0,1
55a65a22612ca6eebaadb091,0006341X,1.5,1,2
55a65a22612ca6eebaadb092,0006341X,1.5,1,2
55a65b3265ce054aad652af5,15723127,0.59,3,7
55a65b3265ce054aad652b18,1687952X,0.56,3,7
55a65b3265ce054aad652d92,15410420,1.5,1,2
55a65c3065ce054aad653aba,10970258,1.99,0,1
55a65c3065ce054aad653acb,10970258,1.99,0,1
55a65c3065ce054aad653adc,10970258,1.99,0,1
55a65c3065ce054aad653ae8,10970258,1.99,0,1
55a65c3165ce054aad653d59,10170405,1.11,1,3
55a65d3c65ce054aad6549a9,10970258,1.99,0,1
55a65d3c65ce054aad6549b2,10970258,1.99,0,1
55a65e2265ce054aad65589a,10170405,1.11,1,3
55a65e2265ce054aad6558a2,13507265,1.41,1,2
55a65e2265ce054aad6558d9,19387989,0.35,4,8
55a65e2565ce054aad6562fe,10970258,1.99,0,1
55a65e2565ce054aad656325,10970258,1.99,0,1
55a65e2565ce054aad6564f3,01621459,2.16,0,0
55a65e2665ce054aad656545,11804009,1.36,1,3
55a65e5f65ce054aad656b0c,15410420,1.5,1,2
55a65e9065ce054aad657e7c,10970258,1.99,0,1
55a65e9065ce054aad657ea4,14684357,1.69,0,1
55a65e9165ce054aad657f8f,00273171,2.75,0,0
55a65ec365ce054aad659512,15410420,1.5,1,2
55a65ec365ce054aad65953c,15410420,1.5,1,2
55a65fa665ce054aad659f12,10970258,1.99,0,1
55a65fa665ce054aad659f17,10970258,1.99,0,1
55a660a365ce054aad65b302,10958541,1.93,0,1
55a660a565ce054aad65b910,15391612,1.11,1,3
55a660a665ce054aad65ba4c,10970258,1.99,0,1
55a660a665ce054aad65ba72,10970258,1.99,0,1
55a6619165ce054aad65bc4d,00273171,2.75,0,0
55a6619165ce054aad65bc54,01439782,0.83,2,5
55a6619165ce054aad65bc74,03610918,0.59,3,7
55a6619265ce054aad65bf5b,01621459,2.16,0,0
55a6619265ce054aad65bf5d,01677152,0.64,3,6
55a6619265ce054aad65bf61,02664763,0.69,3,6
55a6619265ce054aad65bfc0,10618600,1.96,0,1
55a6628665ce054aad65d035,00063444,1.82,0,1
55a6628765ce054aad65d15e,18671764,0.87,2,5
55a6628965ce054aad65d8ab,10970258,1.99,0,1
55a6628965ce054aad65d947,10970258,1.99,0,1
55a662c465ce054aad65f2b3,10970258,1.99,0,1
55a6638765ce054aad6603a5,15391612,1.11,1,3
55a663c265ce054aad660ce8,14684357,1.69,0,1
55a663c265ce054aad660ce9,14684357,1.69,0,1
55a6640665ce054aad66207b,10970258,1.99,0,1
55a6640665ce054aad662174,00401706,1.82,0,1
55a6640665ce054aad6621a7,13697412,4.35,0,0
55a6644265ce054aad662b81,10970258,1.99,0,1
55a6644265ce054aad662c52,10970258,1.99,0,1
55a6644465ce054aad663273,10970258,1.99,0,1
55a6648e65ce054aad663e75,10970258,1.99,0,1
55a6648e65ce054aad663f19,10970258,1.99,0,1
55a6648e65ce054aad663f41,10970258,1.99,0,1
55a6649165ce054aad66482d,15391612,1.11,1,3
55a664d065ce054aad6651b9,14684357,1.69,0,1
55a664d365ce054aad665a6f,10970258,1.99,0,1
55a664d565ce054aad665e92,10970258,1.99,0,1
55a665d165ce054aad666347,15205711,0.77,2,5
55a665d165ce054aad6663ef,15205711,0.77,2,5
55a665d165ce054aad6664ee,15205711,0.77,2,5
55a665d365ce054aad6665a5,15205711,0.77,2,5
55a665d365ce054aad666630,15205711,0.77,2,5
55a665d565ce054aad6666c8,15205711,0.77,2,5
55a665d665ce054aad666779,15205711,0.77,2,5
55a665d665ce054aad6667f5,15205711,0.77,2,5
55a665d765ce054aad666890,15205711,0.77,2,5
55a665de65ce054aad6670c7,03783758,0.91,2,4
55a665df65ce054aad6670ef,10857117,1.06,1,3
55a6670065ce054aad668672,10970258,1.99,0,1
55a6670165ce054aad6686e8,10970258,1.99,0,1
55a6670765ce054aad669717,10970258,1.99,0,1
55a667ed65ce054aad669a75,00905364,2.97,0,0
55a667f265ce054aad66a7c2,15205711,0.77,2,5
55a6692365ce054aad66bc62,00273171,2.75,0,0
55a6692865ce054aad66c6f7,10970258,1.99,0,1
55a6692865ce054aad66c7b9,10970258,1.99,0,1
55a669b7612ca6eebaaf467d,0006341X,1.5,1,2
55a66aa765ce054aad66e671,00389986,0.64,3,6
55a66aa765ce054aad66e672,03044149,1.1,1,3
55a66b6765ce054aad671e2d,10970258,1.99,0,1
55a66b6865ce054aad671ea1,10970258,1.99,0,1
55a66b6865ce054aad67200b,10970258,1.99,0,1
55a66ba265ce054aad67261c,15391612,1.11,1,3
55a66ba365ce054aad6728f4,18671764,0.87,2,5
55a66bd865ce054aad673499,10970258,1.99,0,1
55a66bd965ce054aad6737e6,15205711,0.77,2,5
55a66bd965ce054aad6738f0,15205711,0.77,2,5
55a66bd965ce054aad673950,15205711,0.77,2,5
55a66bd965ce054aad673a91,15205711,0.77,2,5
55a66bd965ce054aad673b4a,15205711,0.77,2,5
55a66bda65ce054aad673cd1,15205711,0.77,2,5
55a66bda65ce054aad673cdd,15205711,0.77,2,5
55a66bda65ce054aad673e34,15205711,0.77,2,5
55a66c1565ce054aad67538c,10970258,1.99,0,1
55a66c1565ce054aad6753be,15391612,1.11,1,3
55a66c1765ce054aad675911,19395108,2.08,0,1
55a66c1765ce054aad675a03,15205711,0.77,2,5
55a66c1765ce054aad675a1f,15205711,0.77,2,5
55a66c3d612ca6eebaaf9566,0006341X,1.5,1,2
55a66c3d612ca6eebaaf9567,0006341X,1.5,1,2
55a66cf765ce054aad675a61,15205711,0.77,2,5
55a66cf765ce054aad675a64,15205711,0.77,2,5
55a66cf765ce054aad675ae1,15205711,0.77,2,5
55a66cf765ce054aad675ae7,15205711,0.77,2,5
55a66cf865ce054aad675b8c,15205711,0.77,2,5
55a66cf865ce054aad675bad,15205711,0.77,2,5
55a66cf865ce054aad675bf0,15205711,0.77,2,5
55a66cf865ce054aad675bfc,15205711,0.77,2,5
55a66cf865ce054aad675c63,15205711,0.77,2,5
55a66cf865ce054aad675c6e,15205711,0.77,2,5
55a66cf865ce054aad675cda,15205711,0.77,2,5
55a66cf865ce054aad675cfc,15205711,0.77,2,5
55a66cf865ce054aad675d40,15205711,0.77,2,5
55a66cf865ce054aad675d5a,15205711,0.77,2,5
55a66cf865ce054aad675db0,15205711,0.77,2,5
55a66cf865ce054aad675e09,15205711,0.77,2,5
55a66cf865ce054aad675e34,15205711,0.77,2,5
55a66cf965ce054aad675e82,15205711,0.77,2,5
55a66cfb65ce054aad676492,14684357,1.69,0,1
55a66dec65ce054aad676e16,10970258,1.99,0,1
55a66dec65ce054aad676e82,10970258,1.99,0,1
55a66ded65ce054aad676f4f,02664763,0.69,3,6
55a66df465ce054aad677e29,15205711,0.77,2,5
55a66df465ce054aad677e89,15205711,0.77,2,5
55a66e2f65ce054aad67803e,15205711,0.77,2,5
55a66e2f65ce054aad6780b4,15205711,0.77,2,5
55a66e2f65ce054aad67820d,15205711,0.77,2,5
55a66e3565ce054aad678caf,15205711,0.77,2,5
55a66e3565ce054aad678d41,15205711,0.77,2,5
55a66e3665ce054aad678ec8,15205711,0.77,2,5
55a66e3665ce054aad678f64,15205711,0.77,2,5
55a66e3665ce054aad678f88,15205711,0.77,2,5
55a66e3665ce054aad678fdc,15205711,0.77,2,5
55a66e3765ce054aad679244,10970258,1.99,0,1
55a66e3865ce054aad67928b,10970258,1.99,0,1
55a66e3865ce054aad6792eb,10970258,1.99,0,1
55a66f0d65ce054aad679645,10618600,1.96,0,1
55a66f4c65ce054aad67a941,09641998,2.3,0,0
55a66f4d65ce054aad67ab73,15205711,0.77,2,5
55a66f4d65ce054aad67ac45,15205711,0.77,2,5
55a6702a65ce054aad67ba78,10970258,1.99,0,1
55a6702a65ce054aad67bae8,10970258,1.99,0,1
55a6702a65ce054aad67bcd0,15391612,1.11,1,3
55a6702b65ce054aad67bd35,15391612,1.11,1,3
55a6702b65ce054aad67bd7c,15391612,1.11,1,3
55a6703165ce054aad67c3b4,15205711,0.77,2,5
55a6706b65ce054aad67ccb4,15205711,0.77,2,5
55a6706c65ce054aad67cd3d,10970258,1.99,0,1
55a6706c65ce054aad67cd93,10970258,1.99,0,1
55a6706c65ce054aad67cdd7,10970258,1.99,0,1
55a670a865ce054aad67e57b,10970258,1.99,0,1
55a670a865ce054aad67e5dd,10970258,1.99,0,1
55a670a865ce054aad67e640,10970258,1.99,0,1
55a670ab65ce054aad67ed92,00063444,1.82,0,1
55a670e465ce054aad67f367,15410420,1.5,1,2
55a670e465ce054aad67f3a3,15410420,1.5,1,2
55a670e765ce054aad67fa8c,10970258,1.99,0,1
55a670e865ce054aad67fe2e,00389986,0.64,3,6
55a6716e65ce054aad681593,10618600,1.96,0,1
55a6716e65ce054aad681594,10618600,1.96,0,1
55a6716e65ce054aad6815a2,13507265,1.41,1,2
55a6717265ce054aad681f1a,10970258,1.99,0,1
55a6717365ce054aad682021,10970258,1.99,0,1
55a6717365ce054aad68209b,10970258,1.99,0,1
55a6717565ce054aad68263f,22116753,1.44,1,2
55a671ab65ce054aad683217,10970258,1.99,0,1
55a671ac65ce054aad6833e4,14684357,1.69,0,1
55a671ac65ce054aad6833e6,14684357,1.69,0,1
55a671ac65ce054aad6834df,10618600,1.96,0,1
55a672b065ce054aad683e7e,10970258,1.99,0,1
55a672b465ce054aad684084,00063444,1.82,0,1
55a672b665ce054aad6842ce,19387989,0.35,4,8
55a6730065ce054aad686117,10970258,1.99,0,1
55a673ba65ce054aad68643b,15410420,1.5,1,2
55a673bb65ce054aad68674b,10970258,1.99,0,1
55a673bb65ce054aad68677d,01621459,2.16,0,0
55a673bb65ce054aad68677e,01621459,2.16,0,0
55a673bb65ce054aad68678b,07350015,1.61,1,2
55a673bc65ce054aad68684e,18671764,0.87,2,5
55a6753665ce054aad689b8d,14684357,1.69,0,1
55a6753965ce054aad68a38d,14684357,1.69,0,1
55a6757465ce054aad68ae12,10970258,1.99,0,1
55a6757465ce054aad68ae77,10970258,1.99,0,1
55a6757565ce054aad68b30a,14684357,1.69,0,1
55a6757865ce054aad68baab,00389986,0.64,3,6
55a677d765ce054aad68ecae,00063444,1.82,0,1
55a677d765ce054aad68ed2e,13697412,4.35,0,0
55a677d865ce054aad68ef8c,15205711,0.77,2,5
55a678e265ce054aad68ff8e,01439782,0.83,2,5
55a678e265ce054aad68ff90,01621459,2.16,0,0
55a678e365ce054aad6901c0,10970258,1.99,0,1
55a67a42612ca6eebab169db,0006341X,1.5,1,2
55a67b7965ce054aad692cee,15205711,0.77,2,5
55a67b7a65ce054aad692d6e,15205711,0.77,2,5
55a67b7a65ce054aad692dd9,15205711,0.77,2,5
55a67b7b65ce054aad692e54,15205711,0.77,2,5
55a67b7b65ce054aad692eb1,15205711,0.77,2,5
55a67b7c65ce054aad692f23,15205711,0.77,2,5
55a67b7c65ce054aad692f6b,15205711,0.77,2,5
55a67b7c65ce054aad692fc5,15205711,0.77,2,5
55a67bb965ce054aad693b6e,15205711,0.77,2,5
55a67bb965ce054aad693c29,15205711,0.77,2,5
55a67bb965ce054aad693cbc,15205711,0.77,2,5
55a67bb965ce054aad693d33,15205711,0.77,2,5
55a67bf265ce054aad695214,10970258,1.99,0,1
55a67bf365ce054aad6952b5,10970258,1.99,0,1
55a67bf365ce054aad695335,10970258,1.99,0,1
55a67bf365ce054aad695481,10970258,1.99,0,1
55a67bf365ce054aad6954ef,10970258,1.99,0,1
55a67bf465ce054aad695571,10970258,1.99,0,1
55a67bf465ce054aad6955d8,10970258,1.99,0,1
55a67bf465ce054aad695654,10970258,1.99,0,1
55a67bf465ce054aad69577c,10970258,1.99,0,1
55a67bf465ce054aad695801,10970258,1.99,0,1
55a67cd765ce054aad695c0a,00063444,1.82,0,1
55a67ce265ce054aad696adc,15391612,1.11,1,3
55a67dbf65ce054aad6976bb,10970258,1.99,0,1
55a67dbf65ce054aad697715,10970258,1.99,0,1
55a67dbf65ce054aad69775c,10970258,1.99,0,1
55a67ea965ce054aad6988e3,14684357,1.69,0,1
55a67faa65ce054aad6994b3,10970258,1.99,0,1
55a67faa65ce054aad6994f7,10970258,1.99,0,1
55a67faa65ce054aad699709,01621459,2.16,0,0
55a67fe065ce054aad69ad8d,15723127,0.59,3,7
55a6801a65ce054aad69ba3a,01621459,2.16,0,0
55a6801a65ce054aad69ba3b,01677152,0.64,3,6
55a6801b65ce054aad69bc7d,19466315,0.75,2,5
55a6805565ce054aad69cef1,01621459,2.16,0,0
55a6823d65ce054aad69f7ee,10970258,1.99,0,1
55a6823f65ce054aad69fc61,03610926,0.47,3,7
55a6823f65ce054aad69fc96,15598608,0.39,4,8
55a6827165ce054aad6a0b08,03783758,0.91,2,4
55a6827265ce054aad6a0e57,10958541,1.93,0,1
55a682a365ce054aad6a1ba3,15205711,0.77,2,5
55a682a465ce054aad6a1c17,15205711,0.77,2,5
55a682dc65ce054aad6a2124,10970258,1.99,0,1
55a683e565ce054aad6a4dfa,10970258,1.99,0,1
55a684f065ce054aad6a70ab,14684357,1.69,0,1
55a685d165ce054aad6a7dff,01621459,2.16,0,0
55a6860965ce054aad6a9133,10970258,1.99,0,1
55a6860965ce054aad6a91a1,10970258,1.99,0,1
55a687bd65ce054aad6abf6d,14684357,1.69,0,1
55a687bd65ce054aad6ac084,00335177,1.07,1,3
55a687fa65ce054aad6aca73,10970258,1.99,0,1
55a689af65ce054aad6aef3b,10970258,1.99,0,1
55a689af65ce054aad6aefb0,10970258,1.99,0,1
55a689ec65ce054aad6b09cb,15391612,1.11,1,3
55a68bd665ce054aad6b21eb,00063444,1.82,0,1
